sep=,
S2Chart
X of SiO2_calib 75  1 Measured 75 [Wavelength (nm)],SiO2_calib 75  1 Measured 75 - Delta,X of SiO2_calib 70  2 Measured 70 [Wavelength (nm)],SiO2_calib 70  2 Measured 70 - Delta,X of SiO2_calib 65  3 Measured 65 [Wavelength (nm)],SiO2_calib 65  3 Measured 65 - Delta,X of SiO2_calib 60  4 Measured 60 [Wavelength (nm)],SiO2_calib 60  4 Measured 60 - Delta,X of SiO2_calib 55  5 Measured 55 [Wavelength (nm)],SiO2_calib 55  5 Measured 55 - Delta,X of SiO2_calib 50  6 Measured 50 [Wavelength (nm)],SiO2_calib 50  6 Measured 50 - Delta,X of SiO2_calib 75  1 Generated 75 [Wavelength (nm)],SiO2_calib 75  1 Generated 75 - Delta,X of SiO2_calib 70  2 Generated 70 [Wavelength (nm)],SiO2_calib 70  2 Generated 70 - Delta,X of SiO2_calib 65  3 Generated 65 [Wavelength (nm)],SiO2_calib 65  3 Generated 65 - Delta,X of SiO2_calib 60  4 Generated 60 [Wavelength (nm)],SiO2_calib 60  4 Generated 60 - Delta,X of SiO2_calib 55  5 Generated 55 [Wavelength (nm)],SiO2_calib 55  5 Generated 55 - Delta,X of SiO2_calib 50  6 Generated 50 [Wavelength (nm)],SiO2_calib 50  6 Generated 50 - Delta
363.463418623739,-84.0613665206442,363.463418623739,251.662209674612,363.463418623739,231.206236350666,363.463418623739,214.842068566341,363.463418623739,202.725039034238,363.463418623739,193.929167275096,363.463418623739,-80.6435572829063,363.463418623739,255.111400411772,363.463418623739,234.327672950876,363.463418623739,217.713163160351,363.463418623739,205.156895619804,363.463418623739,196.061058390289
362.677361751859,-84.3562094068565,362.677361751859,250.731976471852,362.677361751859,230.349030876001,362.677361751859,214.240065654449,362.677361751859,202.474915514967,362.677361751859,193.963836554849,362.677361751859,-81.1981250796081,362.677361751859,254.42903211914,362.677361751859,233.617057828084,362.677361751859,217.056291863293,362.677361751859,204.593605410631,362.677361751859,195.599664126724
361.891304879977,-84.8320624182338,361.891304879977,250.742903119824,361.891304879977,229.824909383668,361.891304879977,213.596925141791,361.891304879977,201.610326141431,361.891304879977,193.340754394056,361.891304879977,-81.7092138000939,361.891304879977,253.790906290779,361.891304879977,232.946732035875,361.891304879977,216.433631983096,361.891304879977,204.058161271381,361.891304879977,195.160394958879
361.105248008097,-85.6156996307731,361.105248008097,249.244518865853,361.105248008097,229.099122109148,361.105248008097,213.128570185825,361.105248008097,201.370667142274,361.105248008097,192.86035382928,361.105248008097,-82.2274706891726,361.105248008097,253.144580805381,361.105248008097,232.270014954411,361.105248008097,215.807162645448,361.105248008097,203.520820308624,361.105248008097,194.720318329905
360.319191136216,-85.5966358639955,360.319191136216,249.344515028116,360.319191136216,228.530394949661,360.319191136216,212.497630859781,360.319191136216,201.047356312093,360.319191136216,192.878100234275,360.319191136216,-82.7586452260909,360.319191136216,252.48500675363,360.319191136216,231.583311428954,360.319191136216,215.17458947982,360.319191136216,202.980145811528,360.319191136216,194.278498009653
359.533134264335,-86.2646747830714,359.533134264335,248.470724707388,359.533134264335,227.818867621255,359.533134264335,212.008023864693,359.533134264335,200.207675889704,359.533134264335,192.369279338714,359.533134264335,-83.2327919330224,359.533134264335,251.886587846064,359.533134264335,230.954779646924,359.533134264335,214.592996081659,359.533134264335,202.481857765269,359.533134264335,193.870788137199
358.747077392454,-87.2429787262247,358.747077392454,247.408532078016,358.747077392454,226.69910481735,358.747077392454,211.66660019221,358.747077392454,199.752576948369,358.747077392454,191.665220955462,358.747077392454,-83.7266426344049,358.747077392454,251.266612936013,358.747077392454,230.30777351201,358.747077392454,213.997584822543,358.747077392454,201.973704574087,358.747077392454,193.456038391011
357.961020520573,-86.9391314557603,357.961020520573,247.336252609832,357.961020520573,226.758993971829,357.961020520573,210.782427069364,357.961020520573,199.52235228558,357.961020520573,191.878639107874,357.961020520573,-84.2052035557501,357.961020520573,250.664162589807,357.961020520573,229.679648907545,357.961020520573,213.420665562544,357.961020520573,201.482128953765,357.961020520573,193.055251466307
357.174963648693,-87.9200302499558,357.174963648693,247.041887110665,357.174963648693,226.114452525489,357.174963648693,210.302594954487,357.174963648693,199.055814196437,357.174963648693,191.090893898068,357.174963648693,-84.6614290453493,357.174963648693,250.086520701657,357.174963648693,229.076823063429,357.174963648693,212.867405595966,357.174963648693,201.011142907869,357.174963648693,192.671509462742
356.388906776812,-88.2124073222889,356.388906776812,245.926560285971,356.388906776812,225.845698357657,356.388906776812,209.797727385893,356.388906776812,198.552052365072,356.388906776812,190.519163057171,356.388906776812,-85.1337748329247,356.388906776812,249.490735710496,356.388906776812,228.458431913918,356.388906776812,212.302572400604,356.388906776812,200.53193604441,356.388906776812,192.281922593178
355.602849904931,-89.015934113126,355.602849904931,245.760948895271,355.602849904931,225.131837240108,355.602849904931,209.247443129051,355.602849904931,198.258663656559,355.602849904931,190.579506878921,355.602849904931,-85.5743824509543,355.602849904931,248.933568559593,355.602849904931,227.880882100119,355.602849904931,211.776143658449,355.602849904931,200.086011057286,355.602849904931,191.919720784592
354.81679303305,-89.2718023246751,354.81679303305,244.967283731506,354.81679303305,224.547531685113,354.81679303305,208.899129650304,354.81679303305,197.972941303299,354.81679303305,190.113523128404,354.81679303305,-86.020150705011,354.81679303305,248.37092223735,354.81679303305,227.300042059766,354.81679303305,211.24874660296,354.81679303305,199.640487550084,354.81679303305,191.558475910448
354.03073616117,-89.9629676157194,354.03073616117,244.335169034089,354.03073616117,223.527158879005,354.03073616117,208.478023746118,354.03073616117,197.288431787248,354.03073616117,189.585109846698,354.03073616117,-86.4715157623412,354.03073616117,247.803297385966,354.03073616117,226.7171542182,354.03073616117,210.721879678985,354.03073616117,199.196787691174,354.03073616117,191.199396681676
353.244679289289,269.365111139998,353.244679289289,244.180903956204,353.244679289289,223.872959992445,353.244679289289,207.782932605971,353.244679289289,197.270600585975,353.244679289289,189.517851110822,353.244679289289,273.086015471736,353.244679289289,247.249697651213,353.244679289289,226.152168534127,353.244679289289,210.213711378058,353.244679289289,198.770202409784,353.244679289289,190.854800738656
352.458622417408,269.084667420554,352.458622417408,243.427447697938,352.458622417408,222.693043206607,352.458622417408,207.486833720279,352.458622417408,196.515370136606,352.458622417408,188.979203155808,352.458622417408,272.631585234496,352.458622417408,246.682741862417,352.458622417408,225.576232662057,352.458622417408,209.697772107584,352.458622417408,198.338290961128,352.458622417408,190.506511496504
351.672565545527,268.990138923817,351.672565545527,242.393293773704,351.672565545527,222.535554504484,351.672565545527,207.109904624915,351.672565545527,195.622984142926,351.672565545527,188.520263195042,351.672565545527,272.173540793409,351.672565545527,246.116887820267,351.672565545527,225.006572468561,351.672565545527,209.190745433748,351.672565545527,197.915526644485,351.672565545527,190.166350244684
350.886508673647,268.349336022013,350.886508673647,242.624557728242,350.886508673647,221.772390847897,350.886508673647,206.566365771179,350.886508673647,195.782679565235,350.886508673647,188.357095358891,350.886508673647,271.707289376177,350.886508673647,245.544424594883,350.886508673647,224.434045576603,350.886508673647,208.683701565453,350.886508673647,197.494082762556,350.886508673647,189.827873047868
350.100451801765,267.927029712624,350.100451801765,241.598390361475,350.100451801765,221.220399603195,350.100451801765,206.233577825286,350.100451801765,195.236031356407,350.100451801765,188.072889615182,350.100451801765,271.230347866653,350.100451801765,244.961552057854,350.100451801765,223.854381365934,350.100451801765,208.172580407766,350.100451801765,197.070445810059,350.100451801765,189.48820393806
349.314394929885,267.546463879673,349.314394929885,241.091442381121,349.314394929885,220.320844729396,349.314394929885,205.634061763169,349.314394929885,194.334177957355,349.314394929885,187.809183684448,349.314394929885,270.747520019714,349.314394929885,244.377487159571,349.314394929885,223.278753713875,349.314394929885,207.668181150729,349.314394929885,196.653936456765,349.314394929885,189.154921850732
348.528338058003,266.662288706343,348.528338058003,241.001137505048,348.528338058003,220.557674648958,348.528338058003,205.154901524998,348.528338058003,194.35945532663,348.528338058003,187.617316239009,348.528338058003,270.252660482256,348.528338058003,243.781004308613,348.528338058003,222.693726453103,348.528338058003,207.157481735505,348.528338058003,196.233247068413,348.528338058003,188.818784687975
347.742281186123,266.481351224032,347.742281186123,240.127959984655,347.742281186123,219.337793969194,347.742281186123,204.882484669334,347.742281186123,194.389203125842,347.742281186123,187.32117458644,347.742281186123,269.747512117369,347.742281186123,243.177432760722,347.742281186123,222.106470565482,347.742281186123,206.647668056597,347.742281186123,195.814669385277,347.742281186123,188.484936334298
346.956224314243,265.885991282293,346.956224314243,239.143740111542,346.956224314243,219.139632564955,346.956224314243,204.309543128136,346.956224314243,193.392325411961,346.956224314243,187.105211232318,346.956224314243,269.23095814001,346.956224314243,242.564176525579,346.956224314243,221.513652289432,346.956224314243,206.135385943688,346.956224314243,195.395228483551,346.956224314243,188.150917936478
346.170167442362,264.873584753217,346.170167442362,239.314114475494,346.170167442362,218.747814534615,346.170167442362,203.672650454844,346.170167442362,193.454383305544,346.170167442362,186.597313854113,346.170167442362,268.701514667252,346.170167442362,241.939057176906,346.170167442362,220.912913844218,346.170167442362,205.61843636531,346.170167442362,194.97303984193,346.170167442362,187.815195338621
345.38411057048,264.685360109115,345.38411057048,238.071326915,345.38411057048,217.914356211919,345.38411057048,203.268366054663,345.38411057048,193.038365660867,345.38411057048,186.299138982025,345.38411057048,268.15826606443,345.38411057048,241.30417536326,345.38411057048,220.308095605087,345.38411057048,205.100955249701,345.38411057048,194.551806816411,345.38411057048,187.480814373212
344.5980536986,264.083383380354,344.5980536986,236.978512887702,344.5980536986,217.312366359526,344.5980536986,202.549757181348,344.5980536986,192.532098727347,344.5980536986,185.746931351495,344.5980536986,267.601770315458,344.5980536986,240.656676972131,344.5980536986,219.69440340067,344.5980536986,204.577783343049,344.5980536986,194.126865869505,344.5980536986,187.143907586257
343.811996826719,263.203321285025,343.811996826719,237.029364359051,343.811996826719,216.881655345532,343.811996826719,202.005490232624,343.811996826719,192.157340683175,343.811996826719,185.069741985113,343.811996826719,267.030349263408,343.811996826719,239.997907048442,343.811996826719,219.074981949369,343.811996826719,204.052452710986,343.811996826719,193.701420870009,343.811996826719,186.80712057614
343.025939954838,262.54041668732,343.025939954838,236.185605254018,343.025939954838,215.885479097101,343.025939954838,201.743441107345,343.025939954838,191.62393907761,343.025939954838,185.162799124679,343.025939954838,266.444578616398,343.025939954838,239.32686262629,343.025939954838,218.447893431804,343.025939954838,203.52279107241,343.025939954838,193.273472868883,343.025939954838,186.468782596504
342.239883082958,262.28467405333,342.239883082958,235.813735963326,342.239883082958,215.211950997274,342.239883082958,200.973277318003,342.239883082958,191.084866424924,342.239883082958,184.738181566921,342.239883082958,265.843695657211,342.239883082958,238.642933471379,342.239883082958,217.812699552614,342.239883082958,202.988449652853,342.239883082958,192.842733593457,342.239883082958,186.128658490845
341.453826211076,261.249034779272,341.453826211076,234.87938883579,341.453826211076,215.05046359726,341.453826211076,200.43901880493,341.453826211076,190.802132585148,341.453826211076,184.281715112438,341.453826211076,265.22643787321,341.453826211076,237.946126512681,341.453826211076,217.170169003533,341.453826211076,202.450381407881,341.453826211076,192.410077407198,341.453826211076,185.787466541487
340.667769339196,260.924828399793,340.667769339196,234.064268427199,340.667769339196,214.331990144722,340.667769339196,199.979262083946,340.667769339196,190.23255829966,340.667769339196,184.480651911423,340.667769339196,264.594126184885,340.667769339196,237.236103467527,340.667769339196,216.518960504749,340.667769339196,201.90694218,340.667769339196,191.973956133495,340.667769339196,185.443906956912
339.881712467315,260.361073035035,339.881712467315,232.991216691981,339.881712467315,213.382793457811,339.881712467315,199.625642326625,339.881712467315,189.600964174533,339.881712467315,183.885515275457,339.881712467315,263.944957257857,339.881712467315,236.513924097515,339.881712467315,215.861665939184,339.881712467315,201.360986041659,339.881712467315,191.536917660845,339.881712467315,185.100061141752
339.095655595434,259.450668192835,339.095655595434,232.704291602552,339.095655595434,212.273799893939,339.095655595434,199.011989391675,339.095655595434,189.256444512552,339.095655595434,183.456713582579,339.095655595434,263.279848895252,339.095655595434,235.778412382562,339.095655595434,215.195986074386,339.095655595434,200.809994383677,339.095655595434,191.096688704498,339.095655595434,184.754054573733
338.309598723554,258.913429325079,338.309598723554,231.912267047299,338.309598723554,212.176926238686,338.309598723554,198.332676114187,338.309598723554,188.89186932812,338.309598723554,183.347305934922,338.309598723554,262.595494989893,338.309598723554,235.027775245292,338.309598723554,214.521241178474,338.309598723554,200.253784817256,338.309598723554,190.653260240445,338.309598723554,184.405919403652
337.523541851672,258.238357400192,337.523541851672,231.366979892571,337.523541851672,211.25953972455,337.523541851672,198.062700515402,337.523541851672,188.390780613501,337.523541851672,182.926335644251,337.523541851672,261.89205412546,337.523541851672,234.262238565013,337.523541851672,213.837602150702,337.523541851672,199.692430887138,337.523541851672,190.206647479721,337.523541851672,184.055647808141
336.737484979792,257.245650547769,336.737484979792,230.109198792032,336.737484979792,210.657693181269,336.737484979792,197.008593870149,336.737484979792,188.192972490015,336.737484979792,182.532062218073,336.737484979792,261.171130784185,336.737484979792,233.48289166541,336.737484979792,213.145658192874,336.737484979792,199.126200724595,336.737484979792,189.756965468023,336.737484979792,183.703294574212
335.951428107911,256.70854879042,335.951428107911,229.904882169394,335.951428107911,210.27660013807,335.951428107911,196.415945361165,335.951428107911,187.867182537493,335.951428107911,182.319715375843,335.951428107911,260.431849442885,335.951428107911,232.689867547052,335.951428107911,212.446019767315,335.951428107911,198.555762797179,335.951428107911,189.304795836105,335.951428107911,183.34932545419
335.16537123603,255.846027377545,335.16537123603,228.196923879734,335.16537123603,209.42091932773,335.16537123603,195.989096166571,335.16537123603,186.978642214786,335.16537123603,181.40736637711,335.16537123603,259.674263442632,335.16537123603,231.882636235878,335.16537123603,211.737873712249,335.16537123603,197.980261677694,335.16537123603,188.849376258478,335.16537123603,182.993115861432
334.379314364149,254.867367785121,334.379314364149,227.646367053031,334.379314364149,208.624573289587,334.379314364149,195.406716229652,334.379314364149,186.788941937113,334.379314364149,181.162590751867,334.379314364149,258.893595968319,334.379314364149,231.059174520144,334.379314364149,211.02091888801,334.379314364149,197.400069586386,334.379314364149,188.391249791376,334.379314364149,182.635183878677
333.593257492268,253.681886654993,333.593257492268,226.99272515054,333.593257492268,208.101677986536,333.593257492268,194.511029330639,333.593257492268,186.323070891543,333.593257492268,180.643786752394,333.593257492268,258.093035287054,333.593257492268,230.221047909572,333.593257492268,210.295506408252,333.593257492268,196.814950287398,333.593257492268,187.929992695572,333.593257492268,182.275101666701
332.807200620388,253.193238657752,332.807200620388,226.01700660466,332.807200620388,206.681167557261,332.807200620388,194.315033431516,332.807200620388,185.512186906467,332.807200620388,180.783804112891,332.807200620388,257.269742988616,332.807200620388,229.366879830679,332.807200620388,209.561110940869,332.807200620388,196.22470403849,332.807200620388,187.465513633776,332.807200620388,181.91280891061
332.021143748507,252.342060357784,332.021143748507,224.684429213944,332.021143748507,206.289114725652,332.021143748507,193.479794914727,332.021143748507,185.061499736552,332.021143748507,180.249666008686,332.021143748507,256.424088078943,332.021143748507,228.497093369237,332.021143748507,208.818011659625,332.021143748507,195.629466612939,332.021143748507,186.99787331007,332.021143748507,181.548335378073
331.235086876626,251.680405664756,331.235086876626,224.274953498702,331.235086876626,205.572271362543,331.235086876626,193.06825758557,331.235086876626,184.856853447047,331.235086876626,179.914956540318,331.235086876626,255.556414346119,331.235086876626,227.612161840058,331.235086876626,208.066568347683,331.235086876626,195.029458407704,331.235086876626,186.527208235683,331.235086876626,181.181773417453
330.449030004745,250.337452897882,330.449030004745,223.171179650113,330.449030004745,204.707216024918,330.449030004745,192.591140589471,330.449030004745,184.065832438544,330.449030004745,179.592526256646,330.449030004745,254.665461742341,330.449030004745,226.711758815226,330.449030004745,207.306828081299,330.449030004745,194.424797729088,330.449030004745,186.053627628414,330.449030004745,180.813207680105
329.662973132865,250.036880246206,329.662973132865,222.35855710187,329.662973132865,203.999193451634,329.662973132865,192.092668977928,329.662973132865,183.878581318937,329.662973132865,179.392017503464,329.662973132865,253.752031025102,329.662973132865,225.796627466422,329.662973132865,206.539271781668,329.662973132865,193.815759886861,329.662973132865,185.577298010362,329.662973132865,180.442751397492
328.876916260984,248.704390357619,328.876916260984,221.522581328876,328.876916260984,203.294071358229,328.876916260984,191.209244545101,328.876916260984,183.393967303497,328.876916260984,178.700618495287,328.876916260984,252.816480047064,328.876916260984,224.869702980174,328.876916260984,205.767334276965,328.876916260984,193.205394785576,328.876916260984,185.100699587171,328.876916260984,180.072347148283
328.090859389103,247.600258861623,328.090859389103,220.560422588093,328.090859389103,201.863801188883,328.090859389103,190.620447754279,328.090859389103,182.859245916717,328.090859389103,178.714757715461,328.090859389103,251.857223998404,328.090859389103,223.927695534908,328.090859389103,204.987372409728,328.090859389103,192.590419735624,328.090859389103,184.62112375195,328.090859389103,179.699854448041
327.304802517222,246.5631902747,327.304802517222,219.305722269909,327.304802517222,201.307615267542,327.304802517222,189.939315843683,327.304802517222,182.310846635824,327.304802517222,178.136620129262,327.304802517222,250.875820410407,327.304802517222,222.974306438663,327.304802517222,204.203214737992,327.304802517222,191.974094441469,327.304802517222,184.141178719336,327.304802517222,179.327305969727
326.518745645341,245.661104734786,326.518745645341,218.263093933925,326.518745645341,200.946518666158,326.518745645341,189.099981976722,326.518745645341,182.080554548237,326.518745645341,177.77156956507,326.518745645341,249.869844047683,326.518745645341,222.006349563055,326.518745645341,203.411722897475,326.518745645341,191.353708022419,326.518745645341,183.658664500129,326.518745645341,178.952972534801
325.73268877346,243.965278749997,325.73268877346,217.230883027809,325.73268877346,199.797315663723,325.73268877346,188.922875865945,325.73268877346,181.501225879729,325.73268877346,177.473200536911,325.73268877346,248.836970998711,325.73268877346,221.023499872035,325.73268877346,202.613242018195,325.73268877346,190.729710322283,325.73268877346,183.17397761703,325.73268877346,178.577165175827
324.94663190158,243.285503706149,324.94663190158,216.174877356941,324.94663190158,199.174621244691,324.94663190158,187.966085841754,324.94663190158,181.020314226095,324.94663190158,176.981638798408,324.94663190158,247.777283295432,324.94663190158,220.025697425581,324.94663190158,201.807478534476,324.94663190158,190.101731526623,324.94663190158,182.686775439705,324.94663190158,178.19960313492
324.160575029699,241.994986830463,324.160575029699,215.153471186755,324.160575029699,198.549385092678,324.160575029699,187.014513202325,324.160575029699,180.657165178373,324.160575029699,176.466339935063,324.160575029699,246.68824616876,324.160575029699,219.01127764588,324.160575029699,200.99318987626,324.160575029699,189.468794214742,324.160575029699,182.196287486108,324.160575029699,177.819682745203
323.374518157818,241.258521302264,323.374518157818,214.448630604,323.374518157818,197.442638178271,323.374518157818,186.764575474789,323.374518157818,179.625110517602,323.374518157818,176.487181058959,323.374518157818,245.56919354017,323.374518157818,217.980321614313,323.374518157818,200.170522019641,323.374518157818,188.830994767421,323.374518157818,181.702573405166,323.374518157818,177.437443023329
322.588461285937,239.826729844664,322.588461285937,213.232374609526,322.588461285937,196.869314583114,322.588461285937,186.113034568608,322.588461285937,179.418027819732,322.588461285937,175.602106229569,322.588461285937,244.420990575072,322.588461285937,216.934944293098,322.588461285937,199.341455224928,322.588461285937,188.189924665527,322.588461285937,181.206870903883,322.588461285937,177.053836886224
321.802404414056,238.341826970797,321.802404414056,211.927302885368,321.802404414056,195.845312247989,321.802404414056,185.401804787062,321.802404414056,179.192198025098,321.802404414056,175.47944503792,321.802404414056,243.242622317505,321.802404414056,215.875877967855,321.802404414056,198.506946119511,321.802404414056,187.546403944221,321.802404414056,180.709824904371,321.802404414056,176.66935653492
321.016347542176,237.435280551586,321.016347542176,211.383458368659,321.016347542176,195.067298550789,321.016347542176,184.985441741192,321.016347542176,178.472498310747,321.016347542176,175.133144734965,321.016347542176,242.035572433172,321.016347542176,214.803476883503,321.016347542176,197.666669545649,321.016347542176,186.899927066353,321.016347542176,180.210961402773,321.016347542176,176.283620410248
320.230290670295,236.476585213748,320.230290670295,209.965563701128,320.230290670295,193.959466073572,320.230290670295,184.462246808265,320.230290670295,177.930255307063,320.230290670295,174.408376038992,320.230290670295,240.801777107123,320.230290670295,213.721194460348,320.230290670295,196.823724204223,320.230290670295,186.252969877134,320.230290670295,179.7122062678,320.230290670295,175.898112129449
319.444233798414,234.853661687632,319.444233798414,209.088866944578,319.444233798414,193.247166514487,319.444233798414,183.603349855228,319.444233798414,177.588628904018,319.444233798414,174.278353493236,319.444233798414,239.537252823278,319.444233798414,212.624929650694,319.444233798414,195.974456887966,319.444233798414,185.602534945328,319.444233798414,179.211186627182,319.444233798414,175.510986433614
318.658176926534,233.36678844912,318.658176926534,207.857994194855,318.658176926534,192.527629330369,318.658176926534,183.099423315604,318.658176926534,176.824625479106,318.658176926534,174.165266388834,318.658176926534,238.241918857562,318.658176926534,211.517406514479,318.658176926534,195.121701870728,318.658176926534,184.950990908365,318.658176926534,178.709768375616,318.658176926534,175.123678042006
317.872120054652,232.3065700437,317.872120054652,206.719038869096,317.872120054652,191.736404851164,317.872120054652,182.377795716552,317.872120054652,176.5260754993,317.872120054652,173.460092893299,317.872120054652,236.914305000547,317.872120054652,210.395695196226,317.872120054652,194.262372063099,317.872120054652,184.295672372204,317.872120054652,178.205813761575,317.872120054652,174.734529353958
317.086063182771,230.528642203933,317.086063182771,205.649896047392,317.086063182771,190.679703616691,317.086063182771,181.634003283704,317.086063182771,176.157425272548,317.086063182771,173.299338614428,317.086063182771,235.544462122764,317.086063182771,209.255462678705,317.086063182771,193.394337678774,317.086063182771,183.635359107343,317.086063182771,177.698526017427,317.086063182771,174.342968999878
316.300006310891,229.209380731887,316.300006310891,204.762561668123,316.300006310891,190.026322377263,316.300006310891,181.016344488391,316.300006310891,175.483827930646,316.300006310891,172.970183972673,316.300006310891,234.14157610705,316.300006310891,208.101720369535,316.300006310891,192.520169912285,316.300006310891,182.971506566603,316.300006310891,177.188835996102,316.300006310891,173.949654829162
315.51394943901,228.351222519828,315.51394943901,203.196446976392,315.51394943901,189.16366639417,315.51394943901,180.290105312541,315.51394943901,175.037921024302,315.51394943901,172.015883448406,315.51394943901,232.694231845915,315.51394943901,206.930286896728,315.51394943901,191.638105181142,315.51394943901,182.303168336522,315.51394943901,176.676091302555,315.51394943901,173.554056702773
314.727892567129,227.163244861495,314.727892567129,202.21404958976,314.727892567129,188.52498822481,314.727892567129,179.884997252294,314.727892567129,174.798461016298,314.727892567129,172.066757367373,314.727892567129,231.212897975248,314.727892567129,205.746010323294,314.727892567129,190.750334936257,314.727892567129,181.631520763909,314.727892567129,176.161076482815,314.727892567129,173.156789565634
313.941835695249,225.321197911396,313.941835695249,201.00070459828,313.941835695249,187.557622877546,313.941835695249,178.985024256178,313.941835695249,173.771771646657,313.941835695249,171.826387755132,313.941835695249,229.700168791452,313.941835695249,204.55600811926,313.941835695249,189.863511862489,313.941835695249,180.96196021562,313.941835695249,175.647994191336,313.941835695249,172.761069900372
313.155778823368,223.391604764502,313.155778823368,200.126610993531,313.155778823368,186.45801409445,313.155778823368,178.347268851864,313.155778823368,173.270170048455,313.155778823368,171.170918780222,313.155778823368,228.154042914689,313.155778823368,203.354687940705,313.155778823368,188.97193617689,313.155778823368,180.28969511751,313.155778823368,175.133058049142,313.155778823368,172.363986025476
312.369721951487,221.893138994569,312.369721951487,199.017738508129,312.369721951487,185.900082315783,312.369721951487,177.654010196958,312.369721951487,172.990739068963,312.369721951487,170.766270228032,312.369721951487,226.550772193947,312.369721951487,202.127177492727,312.369721951487,188.065377092517,312.369721951487,179.607201779443,312.369721951487,174.610514792445,312.369721951487,171.961056341788
311.583665079606,220.855565843079,311.583665079606,197.543332122067,311.583665079606,184.744854064458,311.583665079606,177.201605260105,311.583665079606,172.461967421485,311.583665079606,170.394459263273,311.583665079606,224.911443461003,311.583665079606,200.887464862337,311.583665079606,187.153261503697,311.583665079606,178.921297073503,311.583665079606,174.085532649043,311.583665079606,171.556294734921
310.797608207725,218.785257156941,310.797608207725,196.454101607126,310.797608207725,183.86084976001,310.797608207725,176.429489753489,310.797608207725,171.411612495904,310.797608207725,169.398689302099,310.797608207725,223.234487553724,310.797608207725,199.639785105611,310.797608207725,186.240039951848,310.797608207725,178.235666820417,310.797608207725,173.560968355697,310.797608207725,171.151853847585
310.011551335844,217.311445054289,310.011551335844,195.320826841539,310.011551335844,183.042748475964,310.011551335844,175.814563732489,310.011551335844,171.491319381327,310.011551335844,169.589188774329,310.011551335844,221.524620673263,310.011551335844,198.382835014987,310.011551335844,185.32310863306,310.011551335844,177.547876401305,310.011551335844,173.034871740633,310.011551335844,170.746265165703
309.225494463964,215.27546936794,309.225494463964,193.755851187039,309.225494463964,182.081822938185,309.225494463964,175.136671295197,309.225494463964,171.015470817147,309.225494463964,169.297404552533,309.225494463964,219.769003969093,309.225494463964,197.111894044139,309.225494463964,184.400231631211,309.225494463964,176.856614461314,309.225494463964,172.506333332142,309.225494463964,170.338830407822
308.439437592082,213.516237283461,308.439437592082,192.791914388909,308.439437592082,180.978677797581,308.439437592082,174.173483178343,308.439437592082,170.163656940486,308.439437592082,168.717671906656,308.439437592082,217.981635147649,308.439437592082,195.832481347913,308.439437592082,183.473810432569,308.439437592082,176.163165416828,308.439437592082,171.976196419411,308.439437592082,169.930190617984
307.653380720202,211.737207563808,307.653380720202,191.524304312436,307.653380720202,180.353687860279,307.653380720202,173.466302129785,307.653380720202,169.805521297088,307.653380720202,168.123408603505,307.653380720202,216.136790795652,307.653380720202,194.530999385896,307.653380720202,182.535075869374,307.653380720202,175.461179040248,307.653380720202,171.439567784929,307.653380720202,169.516470235234
306.867323848321,210.01774113865,306.867323848321,189.959695254379,306.867323848321,179.133341468311,306.867323848321,172.981403816111,306.867323848321,169.322316654672,306.867323848321,167.892400609063,306.867323848321,214.262216604573,306.867323848321,193.222303244072,306.867323848321,181.593288335344,306.867323848321,174.757213611116,306.867323848321,170.901440746046,306.867323848321,169.101603716007
306.08126697644,208.179941222917,306.08126697644,188.884792089123,306.08126697644,178.290211524896,306.08126697644,171.950894305705,306.08126697644,168.665239898923,306.08126697644,166.951881783756,306.08126697644,212.336165393507,306.08126697644,191.895858145832,306.08126697644,180.641902492236,306.08126697644,174.046569310068,306.08126697644,170.358170420962,306.08126697644,168.682669621136
305.29521010456,206.045938584796,305.29521010456,187.811817583756,305.29521010456,177.532059024101,305.29521010456,171.482113553329,305.29521010456,168.492550348734,305.29521010456,166.917848959969,305.29521010456,210.382471727961,305.29521010456,190.563114562672,305.29521010456,179.687698885101,305.29521010456,173.333971994032,305.29521010456,169.813366572369,305.29521010456,168.262545176512
304.509153232679,203.826471351582,304.509153232679,185.888635157282,304.509153232679,176.43048327612,304.509153232679,170.58673540217,304.509153232679,167.678051807614,304.509153232679,166.731299349315,304.509153232679,208.378557113818,304.509153232679,189.211903375605,304.509153232679,178.722633939745,304.509153232679,172.613502841234,304.509153232679,169.262428003955,304.509153232679,167.83757169278
303.723096360798,202.140582524893,303.723096360798,184.830406261496,303.723096360798,175.270592034243,303.723096360798,169.866767259004,303.723096360798,166.679764304766,303.723096360798,166.169213771649,303.723096360798,206.348477864589,303.723096360798,187.854565503092,303.723096360798,177.754457058459,303.723096360798,171.890714476078,303.723096360798,168.709617153774,303.723096360798,167.411124410813
302.937039488917,199.93756948216,302.937039488917,183.706194590515,302.937039488917,174.710768799968,302.937039488917,169.099529319568,302.937039488917,166.195112103323,302.937039488917,165.285911049153,302.937039488917,204.275137902255,302.937039488917,186.48138187441,302.937039488917,176.776545110048,302.937039488917,171.160664138503,302.937039488917,168.151072230224,302.937039488917,166.980132026485
302.150982617037,197.983134985419,302.150982617037,182.172997036566,302.150982617037,173.531653709709,302.150982617037,168.538430563932,302.150982617037,165.901470219095,302.150982617037,165.595737755159,302.150982617037,202.166759800456,302.150982617037,185.095281515082,302.150982617037,175.790339358247,302.150982617037,170.424308355623,302.150982617037,167.587552983687,302.150982617037,166.545245968732
